Date,DaysToNextTradingDay,DayBeforeHoliday,Volume,Return,OvernightReturn,IntradayTradingRange,BBBBondMargin,CorporateBondMargin,Dispersion
2002-02-21,1,No,1299990313.1449997,-0.006182239749714256,-0.0014567111558666697,0.03126161641141249,2.0999999999999996,1.2999999999999998,0.024146528084012638
2002-02-22,3,No,1328918922.5999997,0.00595848062209373,-0.002393921753024332,0.033875792947199716,2.1099999999999994,1.3099999999999996,0.021215814560042293
2002-02-25,1,No,1214126118.9749997,0.01425496648927779,0.0014381358667024176,0.03089929381088446,2.08,1.29,0.024112227365261116
2002-02-26,1,No,1232755215.2399995,0.005575324449312969,0.0021731142025503327,0.02833699354275014,2.0600000000000005,1.2800000000000002,0.01963732068864896
2002-02-27,1,No,1324729099.1749997,0.0029550097842673158,0.004153959085675776,0.02931174767775674,2.05,1.2599999999999998,0.018307533653169103
2002-02-28,1,No,1338206748.73,-0.003094258011842843,0.0014110499135547962,0.02721574285440838,1.9299999999999997,1.1499999999999995,0.019194559978673413
2002-03-01,3,No,1305019859.4299998,0.01622262428985056,0.003236352695217176,0.031716791349058845,1.9100000000000001,1.1500000000000004,0.03169458295016284
2002-03-04,1,No,1649644591.6849997,0.022607076674508324,0.0031291023376198864,0.03760370378003637,1.8999999999999995,1.1399999999999997,0.030810859146540276
2002-03-05,1,No,1448947521.9874997,-0.006006360198249155,-0.0038510823122286865,0.030832751978290458,1.8899999999999997,1.12,0.022995308145374777
2002-03-06,1,No,1325837111.9699998,0.01603416423456231,3.3805219141717826e-4,0.03225264325376287,1.8899999999999997,1.1399999999999997,0.01818333748073132
2002-03-07,1,No,1368712685.3899996,-0.0020525623755330066,0.003919736494554534,0.028319559004315504,1.8599999999999994,1.12,0.020865841050740984
2002-03-08,3,No,1246543023.1099997,0.0036122070894749054,0.006936949275911229,0.02580117750635416,1.83,1.1000000000000005,0.019024319124065967
2002-03-11,1,No,1035945569.2949998,0.004396519703026516,-3.417602138364634e-4,0.025837690012883583,1.8399999999999999,1.1100000000000003,0.01805201827480217
2002-03-12,1,No,1061021277.9549997,-0.0019187687153463925,0.002455917698262681,0.023917615732696927,1.8499999999999996,1.1099999999999994,0.01647873042315889
2002-03-13,1,No,1056303515.8924997,-0.0067147306191496494,-0.0014941262800867864,0.02301983025432616,1.88,1.1199999999999992,0.015527839836420868
2002-03-14,1,No,1000955830.5224997,5.644885786788862e-4,0.010334206411076864,0.02180604615394642,1.8800000000000008,1.1300000000000008,0.014748639692836098
2002-03-15,3,No,1408760849.4124997,0.008395447640330076,0.0018771296534937864,0.02399972560411534,1.8399999999999999,1.0999999999999996,0.01748963548649406
